Wall time,Step,Value
1694563044.5083988,0,0.006881306879222393
1694563047.4007344,1,0.0044319056905806065
1694563050.222191,2,0.007180333137512207
1694563053.0623887,3,0.008186611346900463
1694563055.7671144,4,0.007647878490388393
1694563058.607975,5,0.008726920001208782
1694563061.371443,6,0.00280494405888021
1694563064.243613,7,0.005053733009845018
1694563066.9786658,8,0.00731781218200922
1694563069.8609598,9,0.0015218971529975533
1694563072.8361135,10,0.005470609292387962
1694563075.7830055,11,0.007418839726597071
1694563078.5132995,12,0.008481411263346672
1694563081.3534315,13,0.0022834171541035175
1694563084.225899,14,0.007723162416368723
1694563087.0751061,15,0.008009245619177818
1694563089.8529723,16,0.006221930030733347
1694563092.6864374,17,0.008829922415316105
1694563095.4489903,18,0.009487539529800415
1694563098.3022764,19,0.003778749145567417
1694563101.0476825,20,0.007111783139407635
1694563104.0067368,21,0.007879243232309818
1694563106.765722,22,0.016548508778214455
1694563109.7287757,23,0.0028103874064981937
1694563112.5045748,24,0.008140210062265396
1694563115.3200011,25,0.009911286644637585
1694563118.2522502,26,0.004711067769676447
1694563121.2089815,27,0.006340352352708578
1694563123.9936812,28,0.007178847678005695
1694563127.0160635,29,0.004659299738705158
1694563129.7914844,30,0.006412416230887175
1694563132.609663,31,0.00706405658274889
1694563135.33568,32,0.0013641983969137073
1694563138.1610155,33,0.004986580926924944
1694563140.9903715,34,0.006272443104535341
1694563143.8434262,35,0.0025359170977026224
1694563146.5359378,36,0.005983063485473394
1694563149.3695376,37,0.00747351860627532
1694563152.0567858,38,0.007915708236396313
1694563155.0135458,39,0.0028103794902563095
1694563157.709138,40,0.005973089020699263
1694563160.5625343,41,0.007172346115112305
1694563163.2544103,42,0.008103546686470509
1694563166.084551,43,0.0063306912779808044
1694563168.9207568,44,0.007797498255968094
1694563171.9550743,45,0.024545792490243912
1694563174.6633189,46,0.001875625574029982
1694563177.4588974,47,0.004579453729093075
1694563180.1233377,48,0.007335765287280083
1694563183.078294,49,0.008955724537372589
1694563185.79635,50,0.005624683573842049
1694563188.642002,51,0.005966119468212128
1694563191.4121494,52,0.008108749985694885
1694563194.264022,53,0.009878265671432018
1694563196.978114,54,0.003046927973628044
1694563200.001908,55,0.005221966188400984
1694563202.9338875,56,0.007559087127447128
1694563205.848718,57,0.008099171333014965
1694563208.620448,58,0.004463022109121084
1694563211.4346852,59,0.006345238070935011
1694563214.1593056,60,0.009013733826577663
1694563216.9911551,61,0.009877643547952175
1694563219.6820486,62,0.0021423969883471727
1694563222.5045874,63,0.005939883645623922
1694563225.3075943,64,0.007541841361671686
1694563228.2565312,65,0.00835038349032402
1694563231.0328038,66,0.0032050791196525097
1694563233.855082,67,0.006528444588184357
1694563236.7280781,68,0.007891466841101646
1694563239.5987265,69,0.008862409740686417
1694563242.4759347,70,0.003359506605193019
1694563245.2877085,71,0.005550808738917112
1694563248.0660472,72,0.006476015318185091
1694563250.8866417,73,0.014201188459992409
1694563253.5902822,74,0.005466279108077288
1694563256.4968722,75,0.007622851990163326
1694563259.2768435,76,0.008656532503664494
1694563262.1065214,77,0.00404718890786171
1694563264.8498437,78,0.004605359863489866
1694563267.7018747,79,0.00660670967772603
1694563270.4425848,80,0.003385742660611868
1694563273.290846,81,0.0053329733200371265
1694563276.016661,82,0.006945015862584114
1694563278.9302158,83,0.007862463593482971
1694563281.6500366,84,0.002685332437977195
1694563284.4242923,85,0.008403937332332134
1694563287.1158392,86,0.009717336855828762
1694563289.9697526,87,0.0024656804744154215
1694563292.7190855,88,0.0065607596188783646
1694563295.514914,89,0.008385563269257545
1694563298.272271,90,0.008716467767953873
1694563301.2991798,91,0.003007485531270504
1694563304.0247605,92,0.005783331114798784
1694563306.8246093,93,0.006989781279116869
1694563309.5683606,94,0.004175629001110792
1694563312.5661166,95,0.00754931103438139
1694563315.2908828,96,0.007809004280716181
1694563318.176598,97,0.016751989722251892
1694563320.9867432,98,0.0019902538042515516
1694563323.799748,99,0.004309861920773983
1694563326.6319704,100,0.00654554320499301
1694563329.5608902,101,0.007194929290562868
1694563332.3861592,102,0.007586979772895575
1694563335.2573931,103,0.008687283843755722
1694563338.0083702,104,0.002442489378154278
1694563340.8712013,105,0.0058408030308783054
1694563343.7147117,106,0.006614038720726967
1694563346.6640143,107,0.0014815331669524312
1694563349.5245836,108,0.00599320326000452
1694563352.423575,109,0.008071115240454674
1694563355.341493,110,0.008366474881768227
1694563358.358137,111,0.0018183456268161535
1694563361.0786774,112,0.005422328133136034
1694563363.963421,113,0.007091806270182133
1694563366.6694815,114,0.004167075268924236
1694563369.5492783,115,0.007120284717530012
1694563372.2810805,116,0.008412698283791542
1694563375.2428968,117,0.010998309589922428
1694563378.0852764,118,0.003939257934689522
1694563381.0738149,119,0.00703795813024044
1694563383.8788385,120,0.007719901856034994
1694563386.7709947,121,0.016944169998168945
1694563389.5371537,122,0.0026913529727607965
1694563392.5311153,123,0.005494988989084959
1694563395.2809641,124,0.007994798943400383
1694563398.2687502,125,0.011311917565762997
1694563401.0506444,126,0.004744871985167265
1694563404.0659153,127,0.004773477558046579
1694563406.8799922,128,0.007218819577246904
1694563409.7438154,129,0.008525513112545013
1694563412.5735419,130,0.00638208631426096
1694563415.4801445,131,0.008412322960793972
1694563418.2670577,132,0.009685137309134007
1694563421.1744373,133,0.00140738720074296
1694563423.956349,134,0.005617243237793446
1694563426.8120146,135,0.002536916872486472
1694563429.5469866,136,0.005609613377600908
1694563432.456779,137,0.007543918211013079
1694563435.216152,138,0.002653026022017002
1694563438.0721247,139,0.005778979510068893
1694563440.8708267,140,0.0067496951669454575
1694563443.684779,141,0.00481480173766613
1694563446.3860202,142,0.007860788144171238
1694563449.1675067,143,0.009038673713803291
1694563451.8756795,144,0.017938781529664993
1694563454.746853,145,0.0020777771715074778
1694563457.4360774,146,0.007058296352624893
1694563460.251731,147,0.007685782387852669
1694563462.8975532,148,0.005619673989713192
1694563465.7539682,149,0.0055354624055325985
1694563468.6297717,150,0.007509264629334211
1694563471.6796584,151,0.009058991447091103
1694563474.4368873,152,0.0028966062236577272
1694563477.2805715,153,0.005124911665916443
1694563480.0388968,154,0.007054754067212343
1694563482.896603,155,0.007535045966506004
1694563485.6974852,156,0.0016971504082903266
1694563488.645262,157,0.005477826576679945
1694563491.4068081,158,0.007320850156247616
1694563494.3218555,159,0.007782946806401014
1694563497.1494005,160,0.00332992454059422
1694563500.0523453,161,0.00790128018707037
1694563502.8177032,162,0.0092836394906044
1694563505.6508565,163,0.010604972019791603
1694563508.4370897,164,0.0034936429001390934
1694563511.3237164,165,0.007256257347762585
1694563514.110259,166,0.008700460195541382
1694563516.9800372,167,0.010118112899363041
1694563519.8365657,168,0.003121207235381007
1694563522.7456515,169,0.005837494041770697
1694563525.6043837,170,0.013733740895986557
1694563528.419381,171,0.007359399925917387
1694563531.1084762,172,0.004094198811799288
1694563533.9158623,173,0.006248734891414642
1694563536.6343265,174,0.007078294642269611
1694563539.4914064,175,0.00518141919746995
1694563542.293524,176,0.005004093050956726
1694563545.3151555,177,0.006860535126179457
1694563548.0940313,178,0.007758619729429483
1694563551.0029466,179,0.0038434320595115423
1694563553.7077916,180,0.005839514080435038
1694563556.4666953,181,0.008014299906790257
1694563559.2201486,182,0.0014506640145555139
1694563561.897206,183,0.004712746478617191
1694563564.6506963,184,0.0058108605444431305
1694563567.4010468,185,0.006743050646036863
